cls,path,ext,n_vertices,n_faces,n_triangles,face_type,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,extent_x,extent_y,extent_z,bbox_diag
DeskLamp,step2_results\normalized\DeskLamp\D00759_kept_norm.obj,.obj,5891,11732,11732,triangles,-0.49998743162908543,-0.3135764314212819,-0.270383410032961,0.5000125683709147,0.4723686081338301,0.2920906380040642,1.0,0.785945039555112,0.5624740480370252,1.3907144422621216
DeskLamp,step2_results\normalized\DeskLamp\D00776_simplified_norm.obj,.obj,8992,17802,17802,triangles,-0.6691267631502156,-0.19495123076205415,-0.14862061465341114,0.33087323684978437,0.2190064115552585,0.12441671256042101,1.0,0.41395764231731264,0.27303732721383217,1.1162035261030945
DeskLamp,step2_results\normalized\DeskLamp\D00797_simplified_norm.obj,.obj,9008,17970,17970,triangles,-0.5404924699199563,-0.40436670417515663,-0.21503275382661077,0.4595075300800438,0.28253893395214263,0.20621587313568396,1.0,0.6869056381272993,0.4212486269622947,1.284246768113002
DeskLamp,step2_results\normalized\DeskLamp\D00912_simplified_norm.obj,.obj,9017,17887,17887,triangles,-0.6443443067422924,-0.4694613238453355,-0.18201408672154937,0.35565569325770774,0.3329244923204586,0.1727191379224054,1.0,0.8023858161657942,0.35473322464395474,1.3302851794447483
DeskLamp,step2_results\normalized\DeskLamp\m603_simplified_norm.obj,.obj,9004,17936,17936,triangles,-0.2937794037131224,-0.4386348944089108,-0.5865879935991714,0.29392793777844095,0.42615347806001114,0.41341200640082865,0.5877073414915633,0.8647883724689219,1.0,1.44680988675103
DeskLamp,step2_results\normalized\DeskLamp\m604_simplified_norm.obj,.obj,9000,17438,17438,triangles,-0.29678802803185717,-0.38341411337383646,-0.06447478985023054,0.4127488201850696,0.6165858866261635,0.07347889243630412,0.7095368482169268,1.0,0.13795368228653465,1.2338856338551092
DeskLamp,step2_results\normalized\DeskLamp\m605_refined_norm.obj,.obj,7569,13176,13176,triangles,-0.25078501956208116,-0.6013367820469586,-0.4412636638832304,0.25140126600985474,0.3986632179530413,0.4133331302233856,0.5021862855719359,1.0,0.8545967941066159,1.4080222817533263
DeskLamp,step2_results\normalized\DeskLamp\m606_simplified_norm.obj,.obj,9025,17837,17837,triangles,-0.5230959023687,-0.6038447500680366,-0.22219816968175946,0.33336300353642795,0.3961552499319634,0.23463023717127734,0.856458905905128,1.0,0.45682840685303683,1.3936333990013632
DeskLamp,step2_results\normalized\DeskLamp\m608_simplified_norm.obj,.obj,9014,17745,17745,triangles,-0.3808279480518007,-0.3796737720480388,-0.43626035890172793,0.3928394181465931,0.549999901411754,0.563739641098272,0.7736673661983938,0.9296736734597928,1.0,1.5693483783547186
DeskLamp,step2_results\normalized\DeskLamp\m609_simplified_norm.obj,.obj,9009,17948,17948,triangles,-0.09554381072653036,-0.32158944889840657,-0.20598933573001188,0.10189198026460386,0.41070106407815266,0.7940106642699881,0.19743579099113423,0.7322905129765592,1.0,1.2550817849685203
DeskLamp,step2_results\normalized\DeskLamp\m611_simplified_norm.obj,.obj,8568,16309,16309,triangles,-0.4986937629211677,-0.6487784682892352,-0.23315401284871798,0.36342727038908523,0.3512215317107647,0.22361651475858524,0.8621210333102529,1.0,0.4567705276073032,1.3971012815707358
DeskLamp,step2_results\normalized\DeskLamp\m613_refined_norm.obj,.obj,6576,12800,12800,triangles,-0.452974708570937,-0.5022354377290473,-0.13108981620577492,0.547025291429063,0.45517083319979235,0.15630069072620686,1.0,0.9574062709288397,0.28739050693198176,1.4139377889739309
DeskLamp,step2_results\normalized\DeskLamp\m614_simplified_norm.obj,.obj,8996,18004,18004,triangles,-0.1906745307690369,-0.39588647400652066,-0.5382395031679924,0.19991702412080362,0.6041135259934793,0.40356892276751016,0.39059155488984054,1.0,0.9418084259355026,1.4281333529871685
DeskLamp,step2_results\normalized\DeskLamp\m615_simplified_norm.obj,.obj,9001,17953,17953,triangles,-0.24477597230572787,-0.4982853443134789,-0.7451439285550244,0.6378503131353132,0.262066219087591,0.2548560714449755,0.882626285441041,0.7603515634010698,1.0,1.5353057219061945
DeskLamp,step2_results\normalized\DeskLamp\m616_simplified_norm.obj,.obj,9006,17970,17970,triangles,-0.35133500278342167,-0.5571899926514985,-0.2263770360601225,0.4364723415748505,0.44281000734850146,0.21350504917201168,0.7878073443582722,1.0,0.4398820852321342,1.3468989051643794
DeskPhone,step2_results\normalized\DeskPhone\D00118_simplified_norm.obj,.obj,7862,15192,15192,triangles,-0.5659534188201972,-0.5895823454131817,-0.18525963822807995,0.43404658117980277,0.3213345954329635,0.11763871358472601,1.0,0.9109169408461452,0.30289835181280594,1.3861879687298595
DeskPhone,step2_results\normalized\DeskPhone\D00135_refined_norm.obj,.obj,7125,13568,13568,triangles,-0.532170662940377,-0.3239145489622043,-0.12552238310311503,0.46782933705962293,0.42609150056377615,0.0791915710415813,0.9999999999999999,0.7500060495259804,0.20471395414469634,1.2666557848709823
DeskPhone,step2_results\normalized\DeskPhone\D00154_simplified_norm.obj,.obj,9024,17792,17792,triangles,-0.3289143844833567,-0.27467895904687,-0.07453564335570717,0.6710856155166433,0.39128394105293995,0.07450453297518884,1.0,0.66596290009981,0.149040176330896,1.2106690540647738
DeskPhone,step2_results\normalized\DeskPhone\D00220_simplified_norm.obj,.obj,9011,17954,17954,triangles,-0.5874929661924942,-0.544708185022236,-0.23916975848585242,0.41250703380750575,0.25156522463170317,0.34982756429169054,1.0,0.7962734096539391,0.5889973227775429,1.407469072186321
DeskPhone,step2_results\normalized\DeskPhone\D00316_simplified_norm.obj,.obj,8991,17695,17695,triangles,-0.47022837306430165,-0.4866455740110864,-0.2442377146883505,0.5297716269356983,0.4124044779422361,0.12454472717407765,1.0,0.8990500519533224,0.36878244186242815,1.3943785301500045
DeskPhone,step2_results\normalized\DeskPhone\D00318_simplified_norm.obj,.obj,9031,17930,17930,triangles,-0.5330919034817416,-0.42329959117474875,-0.3575667899066222,0.4669080965182584,0.4126714338196509,0.16144945002904512,1.0,0.8359710249943997,0.5190162399356674,1.4029345715132782
DeskPhone,step2_results\normalized\DeskPhone\D00403_simplified_norm.obj,.obj,9067,17934,17934,triangles,-0.8257298752593502,-0.15616497337847804,-0.13018487754555075,0.17427012474064976,0.46272661708084084,0.5344022945414061,0.9999999999999999,0.6188915904593189,0.6645871720869568,1.350815646209283
DeskPhone,step2_results\normalized\DeskPhone\D00486_refined_norm.obj,.obj,6670,13256,13256,triangles,-0.3506517376398027,-0.2985716134196601,-0.20808480361865453,0.6493482623601974,0.35821230097990314,0.18080377580833454,1.0,0.6567839143995633,0.38888857942698907,1.2580140847473666
DeskPhone,step2_results\normalized\DeskPhone\D00511_simplified_norm.obj,.obj,9031,17408,17408,triangles,-0.4124909362389549,-0.19071165299856846,-0.08320627268868128,0.5875090637610452,0.1858044525755066,0.1542110934576324,1.0,0.37651610557407506,0.23741736614631367,1.0945918798824157
DeskPhone,step2_results\normalized\DeskPhone\D00556_refined_norm.obj,.obj,8896,17728,17728,triangles,-0.5899403963848366,-0.3102256932133177,-0.29050335167787966,0.41005960361516336,0.5280070168041935,0.11602269593521085,1.0,0.8382327100175112,0.4065260476130905,1.366710468069672
DeskPhone,step2_results\normalized\DeskPhone\D00576_simplified_norm.obj,.obj,9021,17783,17783,triangles,-0.4814369869915957,-0.3202594817921307,-0.14859480875991354,0.5185630130084043,0.2794132096406055,0.09056670609722331,1.0,0.5996726914327362,0.23916151485713685,1.1902964198211057
DeskPhone,step2_results\normalized\DeskPhone\D00680_simplified_norm.obj,.obj,9046,17742,17742,triangles,-0.5003968185152778,-0.30260077448736317,-0.11857665295134558,0.4996031814847221,0.5635241562226623,0.14729926101641377,1.0,0.8661249307100254,0.26587591396775934,1.3493933441460417
DeskPhone,step2_results\normalized\DeskPhone\D00706_simplified_norm.obj,.obj,8056,12538,12538,triangles,-0.539055911751846,-0.4152176859655498,-0.20483833917716818,0.4609440882481541,0.4477560518593424,0.10963795188360265,1.0,0.8629737378248923,0.3144762910607708,1.3577993260474115
DeskPhone,step2_results\normalized\DeskPhone\D00773_simplified_norm.obj,.obj,8559,16809,16809,triangles,-0.5638449941970095,-0.246147920231631,-0.11750017512962369,0.4361550058029905,0.4520209770745396,0.11700173123851912,1.0,0.6981688973061706,0.2345019063681428,1.241946437353885
DeskPhone,step2_results\normalized\DeskPhone\D00829_simplified_norm.obj,.obj,9009,17970,17970,triangles,-0.474053128354194,-0.5095637926970191,-0.2236606267499128,0.525946871645806,0.42283427537160745,0.08275760328184192,1.0,0.9323980680686266,0.3064182300317547,1.401163191435566
DeskPhone,step2_results\normalized\DeskPhone\D00894_simplified_norm.obj,.obj,9015,17936,17936,triangles,-0.6668014932609105,-0.3783752874590285,-0.40587273054543954,0.33319850673908946,0.4380749820606115,0.1194585133450808,1.0,0.8164502695196401,0.5253312438905203,1.3937589312382017
DeskPhone,step2_results\normalized\DeskPhone\D00897_simplified_norm.obj,.obj,9066,17920,17920,triangles,-0.6130662108413841,-0.2813706177643746,-0.10741278724410948,0.386933789158616,0.2179726550704659,0.10805472726721094,1.0,0.4993432728348405,0.2154675145113204,1.1383189157415843
DeskPhone,step2_results\normalized\DeskPhone\D00899_simplified_norm.obj,.obj,9034,17980,17980,triangles,-0.5119551172132465,-0.6548452105867945,-0.17017847338520523,0.48804488278675345,0.2904119982713627,0.16822678833218735,1.0,0.9452572088581572,0.3384052617173926,1.4170495093878444
DeskPhone,step2_results\normalized\DeskPhone\D00957_simplified_norm.obj,.obj,8894,17565,17565,triangles,-0.5264034372771976,-0.38368440155482963,-0.17683584319806003,0.47359656272280237,0.4306536101441348,0.11664332284342013,1.0,0.8143380116989645,0.29347916604148017,1.322602139041906
DeskPhone,step2_results\normalized\DeskPhone\D00958_simplified_norm.obj,.obj,9098,12599,12599,triangles,-0.531763025875301,-0.3572023412702943,-0.24208649504238816,0.4682369741246989,0.5341154053264597,0.1326643993351637,0.9999999999999999,0.8913177465967541,0.3747508943775518,1.391001638473187
Door,step2_results\normalized\Door\D01005_kept_norm.obj,.obj,6040,11440,11440,triangles,-0.2146267516460092,-0.5173517814863235,-0.03270588064212152,0.2158574381056943,0.4826482185136764,0.030907274917513636,0.4304841897517035,1.0,0.06361315555963516,1.0905793282409284
Door,step2_results\normalized\Door\D01029_refined_norm.obj,.obj,7184,14304,14304,triangles,-0.2184743930880787,-0.5237030787654461,-0.15920924825723348,0.3291603075188469,0.47629692123455386,0.11125915536154558,0.5476347006069255,1.0,0.27046840361877905,1.171775116080269
Door,step2_results\normalized\Door\D01052_simplified_norm.obj,.obj,8989,17936,17936,triangles,-0.15414015392904318,-0.47685378242038673,-0.063115966075586,0.01835142323391536,0.5231462175796132,0.440741884661482,0.17249157716295854,1.0,0.503857850737068,1.1329722317610182
Door,step2_results\normalized\Door\D01058_simplified_norm.obj,.obj,9019,17443,17443,triangles,-0.23991158159637332,-0.7820412517116335,-0.08139339998238769,0.2829252659525501,0.21795874828836648,0.014161334933127498,0.5228368475489233,1.0,0.0955547349155152,1.1324703424459601
Door,step2_results\normalized\Door\D01062_refined_norm.obj,.obj,5738,11088,11088,triangles,-0.437019934664492,-0.6481737174003303,-0.046972609981272825,0.43922739910854447,0.35182628259966975,0.03631686181784798,0.8762473337730365,1.0,0.0832894717991208,1.3321961289753592
Door,step2_results\normalized\Door\D01076_refined_norm.obj,.obj,6924,13868,13868,triangles,-0.1097039218381156,-0.4478266921915627,-0.03411956267814607,0.365803419504044,0.5521733078084372,0.03342464459077389,0.4755073413421596,0.9999999999999999,0.06754420726891996,1.1093554216777757
Door,step2_results\normalized\Door\D01104_simplified_norm.obj,.obj,8965,17791,17791,triangles,-0.3476205261594899,-0.5885445126685905,-0.025936203759468025,0.13725525342096273,0.4114554873314094,0.018291482691850894,0.48487577958045264,1.0,0.044227686451318915,1.1122322643551517
Door,step2_results\normalized\Door\D01114_simplified_norm.obj,.obj,9014,17976,17976,triangles,-0.05646362427444736,-0.4305570573490992,-0.09766414365854524,0.5585090142826682,0.5694429426509007,0.10181795316433924,0.6149726385571156,0.9999999999999999,0.19948209682288448,1.1907915237885913
Door,step2_results\normalized\Door\D01121_refined_norm.obj,.obj,8324,16384,16384,triangles,-0.28571421470037334,-0.5000001732098833,-0.014021987376184026,0.28571422032095517,0.4999998267901167,0.014549484666300187,0.5714284350213286,1.0,0.02857147204248421,1.1521053707736975
Door,step2_results\normalized\Door\D01129_refined_norm.obj,.obj,9615,17336,17336,triangles,-0.2524740523735842,-0.47574009594935274,-0.055582863813885434,0.2231533138976684,0.5242599040506473,0.04546239987577229,0.4756273662712526,1.0,0.10104526368965772,1.1119494308916393
Door,step2_results\normalized\Door\D01136_simplified_norm.obj,.obj,8997,17741,17741,triangles,-0.2844410714456628,-0.5656106637740449,-0.063907460530179,0.2650462669585761,0.4343893362259551,0.03581043128127217,0.5494873384042389,1.0,0.09971789181145116,1.1453732985423986
Door,step2_results\normalized\Door\D01139_simplified_norm.obj,.obj,9035,17487,17487,triangles,-0.4264033413138157,-0.44609233302656487,-0.019845491251107492,0.07359664594177046,0.5539076669734351,0.013487874172006392,0.49999998725558614,1.0,0.03333336542311388,1.1185307776301987
Door,step2_results\normalized\Door\D01141_refined_norm.obj,.obj,9299,17636,17636,triangles,-0.3481443609560335,-0.5089008686424619,-0.04675928891453866,0.13748720550149973,0.49109913135753813,0.0692080756531584,0.48563156645753325,1.0,0.11596736456769706,1.117714833034247
Door,step2_results\normalized\Door\D01143_refined_norm.obj,.obj,9228,18432,18432,triangles,-0.27941572702818357,-0.5194728498918538,-0.025959377073996627,0.27913477972804296,0.4805271501081462,0.02944851701868501,0.5585505067562265,1.0,0.05540789409268164,1.1467557295803774
Door,step2_results\normalized\Door\D01144_simplified_norm.obj,.obj,8922,17247,17247,triangles,-0.1349513385013645,-0.5565805236278264,-0.052520525675371,0.17597497159384315,0.44341947637217355,0.0307689461237498,0.31092631009520766,1.0,0.0832894717991208,1.0505295361968638
Door,step2_results\normalized\Door\D01155_refined_norm.obj,.obj,6127,11712,11712,triangles,-0.4898272876984591,-0.4041428824593725,-0.0942981160658833,0.48487267443827936,0.5958571175406275,0.045775562214042914,0.9746999621367385,1.0,0.14007367827992623,1.4034459916705835
Door,step2_results\normalized\Door\D01158_simplified_norm.obj,.obj,8998,18010,18010,triangles,-0.5137553661233422,-0.4752929767964531,-0.06214453768446043,0.056366723341976545,0.5247070232035469,0.04354177881424659,0.5701220894653187,1.0,0.10568631649870702,1.15594497896369
Door,step2_results\normalized\Door\D01167_refined_norm.obj,.obj,5642,10674,10674,triangles,-0.2997911665414115,-0.6432042343700153,-0.04717517161168307,0.3220614791378315,0.35679576562998466,0.036114300187437734,0.621852645679243,1.0,0.0832894717991208,1.1805243957880966
Door,step2_results\normalized\Door\D01177_simplified_norm.obj,.obj,9036,17224,17224,triangles,-0.3305535222447756,-0.4963851047357317,-0.03368227080181265,0.14401172065368453,0.5036148952642683,0.035307200055594005,0.47456524289846014,1.0,0.06898947085740666,1.1090408995417884
Door,step2_results\normalized\Door\D01194_refined_norm.obj,.obj,8977,17408,17408,triangles,-0.008979190495545198,-0.5756003602616184,-0.24443258593779335,0.003993228775303397,0.4243996397383816,0.2850905850133881,0.012972419270848596,1.0,0.5295231709511814,1.1316196676604435
Door,step2_results\normalized\Door\m1707_refined_norm.obj,.obj,7185,14304,14304,triangles,-0.2184860617934341,-0.523631369925895,-0.1592165629210816,0.32914863881349155,0.47636863007410496,0.11125184069769745,0.5476347006069257,1.0,0.27046840361877905,1.1717751160802692
Door,step2_results\normalized\Door\m1708_refined_norm.obj,.obj,8324,16384,16384,triangles,-0.28571421470037334,-0.5000001732098833,-0.014021925149591804,0.28571422032095517,0.4999998267901167,0.014549652769561435,0.5714284350213286,1.0,0.02857157791915324,1.1521053733993756
Door,step2_results\normalized\Door\m1710_refined_norm.obj,.obj,7923,15776,15776,triangles,-0.43085391914092025,-0.44664771727121466,-0.05055535637375563,0.11590710287864471,0.5533522827287852,0.04944253609232706,0.546761022019565,0.9999999999999999,0.09999789246608269,1.144092301214171
Door,step2_results\normalized\Door\m1711_simplified_norm.obj,.obj,8991,17426,17426,triangles,-0.13474470544617906,-0.5942554541191247,-0.049725441082963784,0.1761816046490286,0.4057445458808753,0.03356403071615702,0.31092631009520766,1.0,0.0832894717991208,1.0505295361968638
Door,step2_results\normalized\Door\m1712_refined_norm.obj,.obj,6924,13868,13868,triangles,-0.10970389263011417,-0.447826693275543,-0.034119564957109834,0.3658034487120454,0.552173306724457,0.03342464231181014,0.47550734134215955,1.0,0.06754420726891996,1.109355421677776
Door,step2_results\normalized\Door\m1713_kept_norm.obj,.obj,6040,11440,11440,triangles,-0.21462679464071444,-0.5173517817667915,-0.03270587094714791,0.21585739511098906,0.48264821823320847,0.030906759150500243,0.4304841897517035,1.0,0.06361263009764814,1.0905792975910191
Door,step2_results\normalized\Door\m1714_simplified_norm.obj,.obj,8943,17820,17820,triangles,-0.3502902864219149,-0.5907712648578828,-0.025860067142072736,0.1345854931585378,0.4092287351421172,0.018367297757880995,0.4848757795804527,1.0,0.04422736489995373,1.1122322515687744
Door,step2_results\normalized\Door\m1715_simplified_norm.obj,.obj,8990,17935,17935,triangles,-0.1541364690182025,-0.47788204476036417,-0.06217663394115347,0.01835510814475604,0.5221179552396358,0.44168121679591454,0.17249157716295854,1.0,0.503857850737068,1.1329722317610182
Door,step2_results\normalized\Door\m1716_refined_norm.obj,.obj,9302,17636,17636,triangles,-0.3481879298699707,-0.5089166753377847,-0.046756150302271676,0.1374436365875625,0.49108332466221527,0.06921121426542538,0.48563156645753325,1.0,0.11596736456769706,1.117714833034247
Door,step2_results\normalized\Door\m1717_simplified_norm.obj,.obj,9024,17450,17450,triangles,-0.24076331824619623,-0.7882707548903266,-0.08090638975810219,0.2820735293027272,0.2117292451096733,0.014648345157413005,0.5228368475489235,0.9999999999999999,0.0955547349155152,1.1324703424459601
Door,step2_results\normalized\Door\m1718_refined_norm.obj,.obj,9615,17336,17336,triangles,-0.25247402173356426,-0.4757400864942507,-0.05558287089883948,0.2231533445376884,0.5242599135057493,0.04546239279081825,0.4756273662712527,1.0,0.10104526368965773,1.1119494308916393
Door,step2_results\normalized\Door\m1720_simplified_norm.obj,.obj,9006,17742,17742,triangles,-0.2942570217435081,-0.5603112658178002,-0.06405979509705328,0.25523031666073076,0.4396887341821998,0.03565809671439788,0.5494873384042389,1.0,0.09971789181145116,1.1453732985423986
Door,step2_results\normalized\Door\m1721_simplified_norm.obj,.obj,8998,18010,18010,triangles,-0.5133684644806317,-0.4725394996031103,-0.062027023573336566,0.056753624984687,0.5274605003968896,0.04365929292537045,0.5701220894653187,1.0,0.10568631649870702,1.15594497896369
Door,step2_results\normalized\Door\m1722_simplified_norm.obj,.obj,9014,17976,17976,triangles,-0.05326671168810523,-0.4308215046898159,-0.09802946896466919,0.5617059268690103,0.569178495310184,0.10145262785821528,0.6149726385571156,1.0,0.19948209682288448,1.1907915237885915
Door,step2_results\normalized\Door\m1723_refined_norm.obj,.obj,5722,11039,11039,triangles,-0.43711401502946956,-0.6475887187268216,-0.047027761892099555,0.4391333187435669,0.35241128127317844,0.03626170990702125,0.8762473337730365,1.0,0.0832894717991208,1.3321961289753592
Door,step2_results\normalized\Door\m1724_refined_norm.obj,.obj,5631,10648,10648,triangles,-0.29910745951518103,-0.6428447281284749,-0.047217178875789204,0.32274518616406195,0.357155271871525,0.036072292923331604,0.621852645679243,1.0,0.0832894717991208,1.1805243957880966
Door,step2_results\normalized\Door\m1725_simplified_norm.obj,.obj,8980,17928,17928,triangles,-0.12077448867967258,-0.10861016259071983,-0.03482494112709577,0.8792255113203273,0.8689929848669776,0.16073189191107726,0.9999999999999999,0.9776031474576975,0.19555683303817303,1.412073081985177
Door,step2_results\normalized\Door\m1726_refined_norm.obj,.obj,6127,11712,11712,triangles,-0.4898272928982427,-0.40414288225904854,-0.09429813813864299,0.4848726692384958,0.5958571177409515,0.04577554014128323,0.9746999621367385,1.0,0.14007367827992623,1.4034459916705835
Door,step2_results\normalized\Door\m1727_simplified_norm.obj,.obj,9022,17928,17928,triangles,-0.492977825185677,-0.43781708827562943,-0.04956575003425907,0.27657901658536055,0.5621829117243705,0.052481616720928395,0.7695568417710376,1.0,0.10204736675518747,1.2659507880554763
Door,step2_results\normalized\Door\m1728_refined_norm.obj,.obj,7794,15156,15156,triangles,-0.49917025761680056,-0.5542033165710379,-0.064204642297927,0.5008297423831994,0.44367984020749257,0.03530061779125736,1.0,0.9978831567785305,0.09950526008918435,1.416217529678157
Door,step2_results\normalized\Door\m1729_simplified_norm.obj,.obj,9027,17946,17946,triangles,-0.3157321947963279,-0.38006400549495023,-0.058631266549330485,0.3856751447496536,0.6199359945050498,0.11565188502242071,0.7014073395459814,1.0,0.1742831515717512,1.2338342161290363
Door,step2_results\normalized\Door\m1730_simplified_norm.obj,.obj,9027,17946,17946,triangles,-0.3157321947963279,-0.38006400549495023,-0.058631266549330485,0.3856751447496536,0.6199359945050498,0.11565188502242071,0.7014073395459814,1.0,0.1742831515717512,1.2338342161290363
Door,step2_results\normalized\Door\m1731_refined_norm.obj,.obj,8100,16336,16336,triangles,-0.506303176691875,-0.5089829137255196,-0.042769889590380666,0.49369682330812503,0.44945495672456853,0.07445431730851995,1.0,0.9584378704500882,0.11722420689890062,1.3900880066369814
Door,step2_results\normalized\Door\m1732_simplified_norm.obj,.obj,9017,17898,17898,triangles,-0.14286713621038055,-0.41507312273567665,-0.04720471862994558,0.8571328637896194,0.47891211369218967,0.03701422483975391,1.0,0.8939852364278663,0.08421894346969949,1.3439875123639136
Drum,step2_results\normalized\Drum\D00026_kept_norm.obj,.obj,5505,10641,10641,triangles,-0.23060654605389733,-0.24377427394928414,-0.7846187859092012,0.23269855873710862,0.21178813062832963,0.21538121409079874,0.46330510479100595,0.45556240457761377,1.0,1.1925555436079036
Drum,step2_results\normalized\Drum\D00063_simplified_norm.obj,.obj,8913,17512,17512,triangles,-0.43697231027476274,-0.45927680181228653,-0.3147142623756165,0.5630211036025135,0.5407231981877135,0.4478685152289634,0.9999934138772761,1.0,0.7625827776045799,1.6067107146269504
Drum,step2_results\normalized\Drum\D00115_refined_norm.obj,.obj,8706,17408,17408,triangles,-0.5000011438901413,-0.4538638056269772,-0.28821604073819,0.4999988561098587,0.45386364851521493,0.28821632496805905,1.0,0.9077274541421921,0.5764323657062491,1.4684152693421464
Drum,step2_results\normalized\Drum\D00163_simplified_norm.obj,.obj,6326,9688,9688,triangles,-0.3258964921895746,-0.5415894269141436,-0.3587622735393315,0.670054986898089,0.4584105730858565,0.5007985740316743,0.9959514790876636,1.0,0.8595608475710057,1.6525024052550998
Drum,step2_results\normalized\Drum\D00189_simplified_norm.obj,.obj,8987,17982,17982,triangles,-0.2839538037204365,-0.28294314734354303,-0.7207246434254148,0.2794264614161426,0.28043720174324244,0.27927535657458524,0.5633802651365791,0.5633803490867855,1.0,1.2785909200688508
Drum,step2_results\normalized\Drum\D00193_refined_norm.obj,.obj,7456,14392,14392,triangles,-0.3415174475942466,-0.34153800561087666,-0.4975339972901467,0.34143130023074797,0.34141437830889754,0.5024660027098533,0.6829487478249946,0.6829523839197742,1.0,1.3902672228235229
Drum,step2_results\normalized\Drum\D00297_kept_norm.obj,.obj,5506,10366,10366,triangles,-0.4154011140679156,-0.3262204582810238,-0.6263576765110561,0.4524918211470531,0.45840774803507167,0.37364232348894383,0.8678929352149687,0.7846282063160954,1.0,1.539116489789797
Drum,step2_results\normalized\Drum\D00298_refined_norm.obj,.obj,6299,12552,12552,triangles,-0.2925694528834256,-0.2929244132816827,-0.6200769199139055,0.2929823562017909,0.29172571442792367,0.37992308008609454,0.5855518090852165,0.5846501277096063,1.0,1.297954811599321
Drum,step2_results\normalized\Drum\D00308_simplified_norm.obj,.obj,9058,17114,17114,triangles,-0.49463143899151046,-0.489293364182519,-0.5603166678856862,0.5053656992555119,0.510706635817481,0.1774875496914467,0.9999971382470223,1.0,0.7378042175771329,1.5951016707335115
Drum,step2_results\normalized\Drum\D00375_simplified_norm.obj,.obj,9104,16125,16125,triangles,-0.3132055894308435,-0.49008769174655986,-0.29697509564189967,0.25999786840776273,0.5099123082534401,0.3866785240788171,0.5732034578386063,1.0,0.6836536197207168,1.340128529595342
Drum,step2_results\normalized\Drum\D00383_simplified_norm.obj,.obj,9052,17416,17416,triangles,-0.4906634041734411,-0.4858982288409818,-0.33811330734241346,0.5093365958265589,0.5140973486454274,0.37342526527959197,1.0,0.9999955774864093,0.7115385726220054,1.5831229564760085
Drum,step2_results\normalized\Drum\D00404_simplified_norm.obj,.obj,8969,17845,17845,triangles,-0.37854147153237283,-0.38659407207763935,-0.6187132533161501,0.4285957213526884,0.42054273670275333,0.38128674668384993,0.8071371928850612,0.8071368087803927,1.0,1.5175441595639227
Drum,step2_results\normalized\Drum\D00551_simplified_norm.obj,.obj,9008,17717,17717,triangles,-0.19487228241881066,-0.4489867947627866,-0.47611835242883477,0.2575227309792629,0.5510132052372133,0.5238815654801562,0.4523950133980736,0.9999999999999999,0.9999999179089909,1.4848101171413912
Drum,step2_results\normalized\Drum\D00557_refined_norm.obj,.obj,6491,12544,12544,triangles,-0.5715850814603716,-0.5000235401220176,-0.636966221552786,0.20704340465258808,0.49997645987798245,0.3526469540571473,0.7786284861129597,1.0,0.9896131756099333,1.6079790286963744
Drum,step2_results\normalized\Drum\D00596_simplified_norm.obj,.obj,9012,17656,17656,triangles,-0.35816209005320726,-0.3527614897633389,-0.6097829086535317,0.34129616835303644,0.3496100874288977,0.3902170913464683,0.6994582584062436,0.7023715771922365,1.0,1.4080368204348228
Drum,step2_results\normalized\Drum\D00709_refined_norm.obj,.obj,5634,11264,11264,triangles,-0.5000007082004199,-0.5000045499887652,-0.15082548413030084,0.4999988198893299,0.49999545001123485,0.15082521073394714,0.9999995280897498,1.0,0.301650694864248,1.4460263475787036
Drum,step2_results\normalized\Drum\D00939_kept_norm.obj,.obj,5390,10532,10532,triangles,-0.5081449346032377,-0.4942904666129384,-0.480994516655849,0.4691468334977633,0.5057095333870616,0.41735863892267044,0.977291768101001,1.0,0.8983531555785195,1.66196798769888
Drum,step2_results\normalized\Drum\D00951_simplified_norm.obj,.obj,6830,13248,13248,triangles,-0.474407939139553,-0.5071390515991642,-0.6115250826379249,0.471844877636745,0.39566823824154984,0.3884749173620751,0.946252816776298,0.902807289840714,1.0,1.6463460741431655
Drum,step2_results\normalized\Drum\D00980_kept_norm.obj,.obj,5651,11181,11181,triangles,-0.3037542776395945,-0.30517998470094804,-0.5208361163684155,0.3053499494051956,0.303924242343842,0.4791638836315845,0.6091042270447902,0.6091042270447901,1.0,1.3198545066815746
Drum,step2_results\normalized\Drum\D00982_refined_norm.obj,.obj,7090,13799,13799,triangles,-0.547710014933712,-0.26340759142775977,-0.11773604907051861,0.452289985066288,0.7365923755009324,0.13132215233752165,1.0,0.9999999669286921,0.24905820140804025,1.4359769919974321
Fish,step2_results\normalized\Fish\D00012_simplified_norm.obj,.obj,9022,15831,15831,triangles,-0.46824014959977994,-0.1986235398080443,-0.18371122077147703,0.5317598504002201,0.2449990135971608,0.17581534383691919,1.0,0.4436225534052051,0.3595265646083962,1.151546925031225
Fish,step2_results\normalized\Fish\D00022_simplified_norm.obj,.obj,9010,15981,15981,triangles,-0.5018234732656528,-0.19300037994377345,-0.13524547788074417,0.4981765267343471,0.25331078810602603,0.13622552198552504,0.9999999999999999,0.4463111680497995,0.2714709998662692,1.1282243404989842
