cls,path,n_vertices,n_faces,n_triangles
Computer,step2_results\normalized\Computer\m1772_simplified_norm.obj,9121,17729,17729
Computer,step2_results\normalized\Computer\m1773_refined_norm.obj,9066,16500,16500
Computer,step2_results\normalized\Computer\m1774_simplified_norm.obj,9009,17976,17976
Computer,step2_results\normalized\Computer\m1775_refined_norm.obj,6096,12160,12160
Computer,step2_results\normalized\Computer\m1776_simplified_norm.obj,9012,17693,17693
Computer,step2_results\normalized\Computer\m1777_simplified_norm.obj,9003,17960,17960
Computer,step2_results\normalized\Computer\m1778_kept_norm.obj,5026,9528,9528
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00116_simplified_norm.obj,9024,17272,17272
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00127_refined_norm.obj,9446,17824,17824
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00197_kept_norm.obj,6384,12756,12756
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00278_simplified_norm.obj,9066,17059,17059
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00360_kept_norm.obj,6193,11942,11942
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00382_simplified_norm.obj,6772,11072,11072
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00420_simplified_norm.obj,6803,13267,13267
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00493_simplified_norm.obj,9062,17592,17592
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00525_simplified_norm.obj,8302,8668,8668
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00569_simplified_norm.obj,9016,17925,17925
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00597_simplified_norm.obj,6830,13346,13346
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00600_refined_norm.obj,6867,11925,11925
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00627_kept_norm.obj,6564,12702,12702
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00654_simplified_norm.obj,9084,17550,17550
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00673_simplified_norm.obj,8996,17230,17230
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00676_simplified_norm.obj,6826,10629,10629
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00692_simplified_norm.obj,8900,15684,15684
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00805_kept_norm.obj,6954,13443,13443
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00905_simplified_norm.obj,8998,17975,17975
ComputerKeyboard,step2_results\normalized\ComputerKeyboard\D00990_refined_norm.obj,6286,12117,12117
Cup,step2_results\normalized\Cup\D00035_simplified_norm.obj,8973,17843,17843
Cup,step2_results\normalized\Cup\D00067_refined_norm.obj,5618,11232,11232
Cup,step2_results\normalized\Cup\D00174_simplified_norm.obj,9000,17996,17996
Cup,step2_results\normalized\Cup\D00206_refined_norm.obj,7585,15080,15080
Cup,step2_results\normalized\Cup\D00214_refined_norm.obj,6290,12576,12576
Cup,step2_results\normalized\Cup\D00270_refined_norm.obj,9897,19672,19672
Cup,step2_results\normalized\Cup\D00328_simplified_norm.obj,9000,17996,17996
Cup,step2_results\normalized\Cup\D00355_simplified_norm.obj,6800,13596,13596
Cup,step2_results\normalized\Cup\D00363_simplified_norm.obj,9000,17996,17996
Cup,step2_results\normalized\Cup\D00457_simplified_norm.obj,9000,17996,17996
Cup,step2_results\normalized\Cup\D00463_simplified_norm.obj,9000,18000,18000
Cup,step2_results\normalized\Cup\D00519_refined_norm.obj,7152,14208,14208
Cup,step2_results\normalized\Cup\D00550_simplified_norm.obj,9018,17906,17906
Cup,step2_results\normalized\Cup\D00587_simplified_norm.obj,6800,13596,13596
Cup,step2_results\normalized\Cup\D00638_kept_norm.obj,6786,13568,13568
Cup,step2_results\normalized\Cup\D00642_refined_norm.obj,6120,12144,12144
Cup,step2_results\normalized\Cup\D00738_simplified_norm.obj,9018,17732,17732
Cup,step2_results\normalized\Cup\D00843_simplified_norm.obj,6800,13592,13592
Cup,step2_results\normalized\Cup\D00874_refined_norm.obj,7541,14992,14992
Cup,step2_results\normalized\Cup\D00882_refined_norm.obj,6206,12408,12408
Cup,step2_results\normalized\Cup\m494_simplified_norm.obj,9000,17996,17996
Cup,step2_results\normalized\Cup\m495_refined_norm.obj,5551,11000,11000
Cup,step2_results\normalized\Cup\m496_refined_norm.obj,7989,15968,15968
Cup,step2_results\normalized\Cup\m497_simplified_norm.obj,8967,17652,17652
Cup,step2_results\normalized\Cup\m498_refined_norm.obj,5840,11520,11520
Cup,step2_results\normalized\Cup\m499_simplified_norm.obj,9071,17813,17813
Cup,step2_results\normalized\Cup\m500_simplified_norm.obj,9000,17996,17996
Cup,step2_results\normalized\Cup\m501_simplified_norm.obj,9112,17720,17720
Cup,step2_results\normalized\Cup\m502_simplified_norm.obj,9000,17996,17996
Cup,step2_results\normalized\Cup\m526_refined_norm.obj,7281,14464,14464
DeskLamp,step2_results\normalized\DeskLamp\D00048_simplified_norm.obj,9003,17897,17897
DeskLamp,step2_results\normalized\DeskLamp\D00090_kept_norm.obj,5696,11216,11216
DeskLamp,step2_results\normalized\DeskLamp\D00147_refined_norm.obj,6756,13376,13376
DeskLamp,step2_results\normalized\DeskLamp\D00257_refined_norm.obj,8765,17464,17464
DeskLamp,step2_results\normalized\DeskLamp\D00268_refined_norm.obj,7400,14688,14688
DeskLamp,step2_results\normalized\DeskLamp\D00330_kept_norm.obj,9502,18519,18519
DeskLamp,step2_results\normalized\DeskLamp\D00378_simplified_norm.obj,9022,17826,17826
DeskLamp,step2_results\normalized\DeskLamp\D00435_refined_norm.obj,8966,17904,17904
DeskLamp,step2_results\normalized\DeskLamp\D00455_simplified_norm.obj,6803,13540,13540
DeskLamp,step2_results\normalized\DeskLamp\D00531_refined_norm.obj,9119,18184,18184
DeskLamp,step2_results\normalized\DeskLamp\D00547_simplified_norm.obj,9027,17964,17964
DeskLamp,step2_results\normalized\DeskLamp\D00686_simplified_norm.obj,9007,17878,17878
DeskLamp,step2_results\normalized\DeskLamp\D00693_refined_norm.obj,9943,19584,19584
DeskLamp,step2_results\normalized\DeskLamp\D00698_simplified_norm.obj,7480,12053,12053
DeskLamp,step2_results\normalized\DeskLamp\D00715_refined_norm.obj,7838,15664,15664
DeskLamp,step2_results\normalized\DeskLamp\D00744_simplified_norm.obj,8711,15839,15839
DeskLamp,step2_results\normalized\DeskLamp\D00759_kept_norm.obj,5891,11732,11732
DeskLamp,step2_results\normalized\DeskLamp\D00776_simplified_norm.obj,8992,17802,17802
DeskLamp,step2_results\normalized\DeskLamp\D00797_simplified_norm.obj,9008,17970,17970
DeskLamp,step2_results\normalized\DeskLamp\D00912_simplified_norm.obj,9017,17887,17887
DeskLamp,step2_results\normalized\DeskLamp\m603_simplified_norm.obj,9004,17936,17936
DeskLamp,step2_results\normalized\DeskLamp\m604_simplified_norm.obj,9000,17438,17438
DeskLamp,step2_results\normalized\DeskLamp\m605_refined_norm.obj,7569,13176,13176
DeskLamp,step2_results\normalized\DeskLamp\m606_simplified_norm.obj,9025,17837,17837
DeskLamp,step2_results\normalized\DeskLamp\m608_simplified_norm.obj,9014,17745,17745
DeskLamp,step2_results\normalized\DeskLamp\m609_simplified_norm.obj,9009,17948,17948
DeskLamp,step2_results\normalized\DeskLamp\m611_simplified_norm.obj,8568,16309,16309
DeskLamp,step2_results\normalized\DeskLamp\m613_refined_norm.obj,6576,12800,12800
DeskLamp,step2_results\normalized\DeskLamp\m614_simplified_norm.obj,8996,18004,18004
DeskLamp,step2_results\normalized\DeskLamp\m615_simplified_norm.obj,9001,17953,17953
DeskLamp,step2_results\normalized\DeskLamp\m616_simplified_norm.obj,9006,17970,17970
DeskPhone,step2_results\normalized\DeskPhone\D00118_simplified_norm.obj,7862,15192,15192
DeskPhone,step2_results\normalized\DeskPhone\D00135_refined_norm.obj,7125,13568,13568
DeskPhone,step2_results\normalized\DeskPhone\D00154_simplified_norm.obj,9024,17792,17792
DeskPhone,step2_results\normalized\DeskPhone\D00220_simplified_norm.obj,9011,17954,17954
DeskPhone,step2_results\normalized\DeskPhone\D00316_simplified_norm.obj,8991,17695,17695
DeskPhone,step2_results\normalized\DeskPhone\D00318_simplified_norm.obj,9031,17930,17930
DeskPhone,step2_results\normalized\DeskPhone\D00403_simplified_norm.obj,9067,17934,17934
DeskPhone,step2_results\normalized\DeskPhone\D00486_refined_norm.obj,6670,13256,13256
DeskPhone,step2_results\normalized\DeskPhone\D00511_simplified_norm.obj,9031,17408,17408
DeskPhone,step2_results\normalized\DeskPhone\D00556_refined_norm.obj,8896,17728,17728
DeskPhone,step2_results\normalized\DeskPhone\D00576_simplified_norm.obj,9021,17783,17783
DeskPhone,step2_results\normalized\DeskPhone\D00680_simplified_norm.obj,9046,17742,17742
DeskPhone,step2_results\normalized\DeskPhone\D00706_simplified_norm.obj,8056,12538,12538
DeskPhone,step2_results\normalized\DeskPhone\D00773_simplified_norm.obj,8559,16809,16809
DeskPhone,step2_results\normalized\DeskPhone\D00829_simplified_norm.obj,9009,17970,17970
DeskPhone,step2_results\normalized\DeskPhone\D00894_simplified_norm.obj,9015,17936,17936
DeskPhone,step2_results\normalized\DeskPhone\D00897_simplified_norm.obj,9066,17920,17920
DeskPhone,step2_results\normalized\DeskPhone\D00899_simplified_norm.obj,9034,17980,17980
DeskPhone,step2_results\normalized\DeskPhone\D00957_simplified_norm.obj,8894,17565,17565
DeskPhone,step2_results\normalized\DeskPhone\D00958_simplified_norm.obj,9098,12599,12599
Door,step2_results\normalized\Door\D01005_kept_norm.obj,6040,11440,11440
Door,step2_results\normalized\Door\D01029_refined_norm.obj,7184,14304,14304
Door,step2_results\normalized\Door\D01052_simplified_norm.obj,8989,17936,17936
Door,step2_results\normalized\Door\D01058_simplified_norm.obj,9019,17443,17443
Door,step2_results\normalized\Door\D01062_refined_norm.obj,5738,11088,11088
Door,step2_results\normalized\Door\D01076_refined_norm.obj,6924,13868,13868
Door,step2_results\normalized\Door\D01104_simplified_norm.obj,8965,17791,17791
Door,step2_results\normalized\Door\D01114_simplified_norm.obj,9014,17976,17976
Door,step2_results\normalized\Door\D01121_refined_norm.obj,8324,16384,16384
Door,step2_results\normalized\Door\D01129_refined_norm.obj,9615,17336,17336
Door,step2_results\normalized\Door\D01136_simplified_norm.obj,8997,17741,17741
Door,step2_results\normalized\Door\D01139_simplified_norm.obj,9035,17487,17487
Door,step2_results\normalized\Door\D01141_refined_norm.obj,9299,17636,17636
Door,step2_results\normalized\Door\D01143_refined_norm.obj,9228,18432,18432
Door,step2_results\normalized\Door\D01144_simplified_norm.obj,8922,17247,17247
Door,step2_results\normalized\Door\D01155_refined_norm.obj,6127,11712,11712
Door,step2_results\normalized\Door\D01158_simplified_norm.obj,8998,18010,18010
Door,step2_results\normalized\Door\D01167_refined_norm.obj,5642,10674,10674
Door,step2_results\normalized\Door\D01177_simplified_norm.obj,9036,17224,17224
Door,step2_results\normalized\Door\D01194_refined_norm.obj,8977,17408,17408
Door,step2_results\normalized\Door\m1707_refined_norm.obj,7185,14304,14304
Door,step2_results\normalized\Door\m1708_refined_norm.obj,8324,16384,16384
Door,step2_results\normalized\Door\m1710_refined_norm.obj,7923,15776,15776
Door,step2_results\normalized\Door\m1711_simplified_norm.obj,8991,17426,17426
Door,step2_results\normalized\Door\m1712_refined_norm.obj,6924,13868,13868
Door,step2_results\normalized\Door\m1713_kept_norm.obj,6040,11440,11440
Door,step2_results\normalized\Door\m1714_simplified_norm.obj,8943,17820,17820
Door,step2_results\normalized\Door\m1715_simplified_norm.obj,8990,17935,17935
Door,step2_results\normalized\Door\m1716_refined_norm.obj,9302,17636,17636
Door,step2_results\normalized\Door\m1717_simplified_norm.obj,9024,17450,17450
Door,step2_results\normalized\Door\m1718_refined_norm.obj,9615,17336,17336
Door,step2_results\normalized\Door\m1720_simplified_norm.obj,9006,17742,17742
Door,step2_results\normalized\Door\m1721_simplified_norm.obj,8998,18010,18010
Door,step2_results\normalized\Door\m1722_simplified_norm.obj,9014,17976,17976
Door,step2_results\normalized\Door\m1723_refined_norm.obj,5722,11039,11039
Door,step2_results\normalized\Door\m1724_refined_norm.obj,5631,10648,10648
Door,step2_results\normalized\Door\m1725_simplified_norm.obj,8980,17928,17928
Door,step2_results\normalized\Door\m1726_refined_norm.obj,6127,11712,11712
Door,step2_results\normalized\Door\m1727_simplified_norm.obj,9022,17928,17928
Door,step2_results\normalized\Door\m1728_refined_norm.obj,7794,15156,15156
Door,step2_results\normalized\Door\m1729_simplified_norm.obj,9027,17946,17946
Door,step2_results\normalized\Door\m1730_simplified_norm.obj,9027,17946,17946
Door,step2_results\normalized\Door\m1731_refined_norm.obj,8100,16336,16336
Door,step2_results\normalized\Door\m1732_simplified_norm.obj,9017,17898,17898
Drum,step2_results\normalized\Drum\D00026_kept_norm.obj,5505,10641,10641
Drum,step2_results\normalized\Drum\D00063_simplified_norm.obj,8913,17512,17512
Drum,step2_results\normalized\Drum\D00115_refined_norm.obj,8706,17408,17408
Drum,step2_results\normalized\Drum\D00163_simplified_norm.obj,6326,9688,9688
Drum,step2_results\normalized\Drum\D00189_simplified_norm.obj,8987,17982,17982
Drum,step2_results\normalized\Drum\D00193_refined_norm.obj,7456,14392,14392
Drum,step2_results\normalized\Drum\D00297_kept_norm.obj,5506,10366,10366
Drum,step2_results\normalized\Drum\D00298_refined_norm.obj,6299,12552,12552
Drum,step2_results\normalized\Drum\D00308_simplified_norm.obj,9058,17114,17114
Drum,step2_results\normalized\Drum\D00375_simplified_norm.obj,9104,16125,16125
Drum,step2_results\normalized\Drum\D00383_simplified_norm.obj,9052,17416,17416
Drum,step2_results\normalized\Drum\D00404_simplified_norm.obj,8969,17845,17845
Drum,step2_results\normalized\Drum\D00551_simplified_norm.obj,9008,17717,17717
Drum,step2_results\normalized\Drum\D00557_refined_norm.obj,6491,12544,12544
Drum,step2_results\normalized\Drum\D00596_simplified_norm.obj,9012,17656,17656
Drum,step2_results\normalized\Drum\D00709_refined_norm.obj,5634,11264,11264
Drum,step2_results\normalized\Drum\D00939_kept_norm.obj,5390,10532,10532
Drum,step2_results\normalized\Drum\D00951_simplified_norm.obj,6830,13248,13248
Drum,step2_results\normalized\Drum\D00980_kept_norm.obj,5651,11181,11181
Drum,step2_results\normalized\Drum\D00982_refined_norm.obj,7090,13799,13799
Fish,step2_results\normalized\Fish\D00012_simplified_norm.obj,9022,15831,15831
Fish,step2_results\normalized\Fish\D00022_simplified_norm.obj,9010,15981,15981
Fish,step2_results\normalized\Fish\D00024_simplified_norm.obj,9015,16013,16013
Fish,step2_results\normalized\Fish\D00030_simplified_norm.obj,9008,16039,16039
Fish,step2_results\normalized\Fish\D00142_simplified_norm.obj,9045,16743,16743
Fish,step2_results\normalized\Fish\D00165_simplified_norm.obj,9019,15946,15946
Fish,step2_results\normalized\Fish\D00251_simplified_norm.obj,9018,15883,15883
Fish,step2_results\normalized\Fish\D00293_simplified_norm.obj,9017,15954,15954
Fish,step2_results\normalized\Fish\D00351_simplified_norm.obj,9076,16683,16683
Fish,step2_results\normalized\Fish\D00398_simplified_norm.obj,9020,15972,15972
Fish,step2_results\normalized\Fish\D00450_simplified_norm.obj,9009,16102,16102
Fish,step2_results\normalized\Fish\D00535_simplified_norm.obj,9003,16193,16193
Fish,step2_results\normalized\Fish\D00633_simplified_norm.obj,9008,16252,16252
Fish,step2_results\normalized\Fish\D00636_simplified_norm.obj,9010,16187,16187
Fish,step2_results\normalized\Fish\D00643_simplified_norm.obj,9012,15977,15977
Fish,step2_results\normalized\Fish\D00682_simplified_norm.obj,9002,16232,16232
Fish,step2_results\normalized\Fish\D00748_kept_norm.obj,5044,8094,8094
Fish,step2_results\normalized\Fish\D00763_simplified_norm.obj,9015,15860,15860
Fish,step2_results\normalized\Fish\D00850_simplified_norm.obj,9012,15971,15971
Fish,step2_results\normalized\Fish\D00950_simplified_norm.obj,9014,16164,16164
FloorLamp,step2_results\normalized\FloorLamp\D00028_simplified_norm.obj,9005,17948,17948
FloorLamp,step2_results\normalized\FloorLamp\D00093_simplified_norm.obj,8970,17931,17931
FloorLamp,step2_results\normalized\FloorLamp\D00186_simplified_norm.obj,6804,13536,13536
FloorLamp,step2_results\normalized\FloorLamp\D00211_kept_norm.obj,5097,9970,9970
FloorLamp,step2_results\normalized\FloorLamp\D00228_simplified_norm.obj,9003,17994,17994
FloorLamp,step2_results\normalized\FloorLamp\D00388_simplified_norm.obj,9022,17291,17291
FloorLamp,step2_results\normalized\FloorLamp\D00400_kept_norm.obj,9578,18962,18962
FloorLamp,step2_results\normalized\FloorLamp\D00408_simplified_norm.obj,9015,17618,17618
FloorLamp,step2_results\normalized\FloorLamp\D00447_simplified_norm.obj,9009,17973,17973
FloorLamp,step2_results\normalized\FloorLamp\D00495_simplified_norm.obj,9025,17931,17931
FloorLamp,step2_results\normalized\FloorLamp\D00563_simplified_norm.obj,8932,17756,17756
FloorLamp,step2_results\normalized\FloorLamp\D00580_simplified_norm.obj,8995,17244,17244
FloorLamp,step2_results\normalized\FloorLamp\D00740_simplified_norm.obj,9003,17990,17990
FloorLamp,step2_results\normalized\FloorLamp\D00856_simplified_norm.obj,9000,17994,17994
FloorLamp,step2_results\normalized\FloorLamp\D00875_simplified_norm.obj,9047,17849,17849
FloorLamp,step2_results\normalized\FloorLamp\D00876_simplified_norm.obj,9001,17994,17994
FloorLamp,step2_results\normalized\FloorLamp\D00888_refined_norm.obj,7267,14528,14528
FloorLamp,step2_results\normalized\FloorLamp\D00924_simplified_norm.obj,9065,17850,17850
FloorLamp,step2_results\normalized\FloorLamp\D00955_simplified_norm.obj,6801,13567,13567
FloorLamp,step2_results\normalized\FloorLamp\D00981_refined_norm.obj,6574,12864,12864
FloorLamp,step2_results\normalized\FloorLamp\m617_simplified_norm.obj,9010,17961,17961
FloorLamp,step2_results\normalized\FloorLamp\m618_refined_norm.obj,6470,12928,12928
FloorLamp,step2_results\normalized\FloorLamp\m619_refined_norm.obj,5617,11136,11136
FloorLamp,step2_results\normalized\FloorLamp\m620_kept_norm.obj,5584,11058,11058
FloorLamp,step2_results\normalized\FloorLamp\m621_simplified_norm.obj,9002,17895,17895
FloorLamp,step2_results\normalized\FloorLamp\m622_simplified_norm.obj,8975,17840,17840
FloorLamp,step2_results\normalized\FloorLamp\m623_simplified_norm.obj,9013,17960,17960
FloorLamp,step2_results\normalized\FloorLamp\m624_refined_norm.obj,9729,19456,19456
Glasses,step2_results\normalized\Glasses\D00050_kept_norm.obj,5652,11300,11300
Glasses,step2_results\normalized\Glasses\D00201_kept_norm.obj,6519,12656,12656
Glasses,step2_results\normalized\Glasses\D00225_refined_norm.obj,6044,12000,12000
Glasses,step2_results\normalized\Glasses\D00432_refined_norm.obj,5790,11072,11072
Glasses,step2_results\normalized\Glasses\D00475_refined_norm.obj,6210,12368,12368
Glasses,step2_results\normalized\Glasses\D00507_kept_norm.obj,5652,11300,11300
Glasses,step2_results\normalized\Glasses\D00560_simplified_norm.obj,9033,17903,17903
Glasses,step2_results\normalized\Glasses\D00575_simplified_norm.obj,9036,17912,17912
Glasses,step2_results\normalized\Glasses\D00630_simplified_norm.obj,9015,17896,17896
Glasses,step2_results\normalized\Glasses\D00640_simplified_norm.obj,9006,17902,17902
Glasses,step2_results\normalized\Glasses\D00656_simplified_norm.obj,9097,16671,16671
Glasses,step2_results\normalized\Glasses\D00660_kept_norm.obj,9290,18499,18499
Glasses,step2_results\normalized\Glasses\D00717_refined_norm.obj,7228,14408,14408
Glasses,step2_results\normalized\Glasses\D00730_simplified_norm.obj,9001,17990,17990
Glasses,step2_results\normalized\Glasses\D00813_simplified_norm.obj,9001,17926,17926
Glasses,step2_results\normalized\Glasses\D00816_simplified_norm.obj,9017,17950,17950
Glasses,step2_results\normalized\Glasses\D00877_simplified_norm.obj,8988,17510,17510
Glasses,step2_results\normalized\Glasses\D00883_simplified_norm.obj,9001,17863,17863
Glasses,step2_results\normalized\Glasses\D00937_refined_norm.obj,8834,17664,17664
Glasses,step2_results\normalized\Glasses\D00994_refined_norm.obj,8668,17224,17224
Guitar,step2_results\normalized\Guitar\D00023_simplified_norm.obj,9051,17806,17806
Guitar,step2_results\normalized\Guitar\D00041_simplified_norm.obj,8986,16635,16635
Guitar,step2_results\normalized\Guitar\D00076_kept_norm.obj,8888,15145,15145
Guitar,step2_results\normalized\Guitar\D00097_simplified_norm.obj,9017,17942,17942
Guitar,step2_results\normalized\Guitar\D00124_refined_norm.obj,6015,11468,11468
Guitar,step2_results\normalized\Guitar\D00222_simplified_norm.obj,9034,17808,17808
Guitar,step2_results\normalized\Guitar\D00232_kept_norm.obj,6140,11543,11543
Guitar,step2_results\normalized\Guitar\D00335_simplified_norm.obj,9128,17854,17854
Guitar,step2_results\normalized\Guitar\D00374_simplified_norm.obj,8977,17396,17396
Guitar,step2_results\normalized\Guitar\D00414_simplified_norm.obj,9072,16420,16420
Guitar,step2_results\normalized\Guitar\D00416_simplified_norm.obj,9054,17606,17606
Guitar,step2_results\normalized\Guitar\D00461_kept_norm.obj,8636,16930,16930
Guitar,step2_results\normalized\Guitar\D00464_simplified_norm.obj,8984,17477,17477
Guitar,step2_results\normalized\Guitar\D00494_simplified_norm.obj,9016,16669,16669
Guitar,step2_results\normalized\Guitar\D00534_refined_norm.obj,7341,14400,14400
Guitar,step2_results\normalized\Guitar\D00549_simplified_norm.obj,9026,17610,17610
Guitar,step2_results\normalized\Guitar\D00645_simplified_norm.obj,9059,17832,17832
Guitar,step2_results\normalized\Guitar\D00655_kept_norm.obj,5530,10792,10792
Guitar,step2_results\normalized\Guitar\D00844_simplified_norm.obj,6779,12226,12226
Guitar,step2_results\normalized\Guitar\D00849_simplified_norm.obj,9015,16927,16927
Gun,step2_results\normalized\Gun\D00103_simplified_norm.obj,8999,17944,17944
Gun,step2_results\normalized\Gun\D00137_kept_norm.obj,5308,10332,10332
Gun,step2_results\normalized\Gun\D00140_simplified_norm.obj,9038,17836,17836
Gun,step2_results\normalized\Gun\D00153_refined_norm.obj,5644,11264,11264
Gun,step2_results\normalized\Gun\D00161_simplified_norm.obj,9008,17984,17984
Gun,step2_results\normalized\Gun\D00204_simplified_norm.obj,9122,17088,17088
Gun,step2_results\normalized\Gun\D00207_simplified_norm.obj,9069,17756,17756
Gun,step2_results\normalized\Gun\D00209_simplified_norm.obj,9007,17942,17942
Gun,step2_results\normalized\Gun\D00239_refined_norm.obj,8467,16912,16912
Gun,step2_results\normalized\Gun\D00244_simplified_norm.obj,8999,17942,17942
Gun,step2_results\normalized\Gun\D00282_simplified_norm.obj,9008,17914,17914
Gun,step2_results\normalized\Gun\D00368_simplified_norm.obj,9008,17984,17984
Gun,step2_results\normalized\Gun\D00425_simplified_norm.obj,8983,17536,17536
Gun,step2_results\normalized\Gun\D00477_refined_norm.obj,7685,14788,14788
Gun,step2_results\normalized\Gun\D00606_simplified_norm.obj,9000,17986,17986
Gun,step2_results\normalized\Gun\D00802_simplified_norm.obj,9009,17982,17982
Gun,step2_results\normalized\Gun\D00819_simplified_norm.obj,9028,17775,17775
Gun,step2_results\normalized\Gun\D00826_simplified_norm.obj,9016,17887,17887
Gun,step2_results\normalized\Gun\D00929_simplified_norm.obj,9007,17938,17938
Gun,step2_results\normalized\Gun\D00972_simplified_norm.obj,9041,17942,17942
Gun,step2_results\normalized\Gun\m648_simplified_norm.obj,9012,17976,17976
Gun,step2_results\normalized\Gun\m649_simplified_norm.obj,9122,17118,17118
Gun,step2_results\normalized\Gun\m650_simplified_norm.obj,9007,16836,16836
Gun,step2_results\normalized\Gun\m651_simplified_norm.obj,9055,17621,17621
Gun,step2_results\normalized\Gun\m652_simplified_norm.obj,8991,14868,14868
Gun,step2_results\normalized\Gun\m653_refined_norm.obj,8612,17200,17200
Gun,step2_results\normalized\Gun\m654_simplified_norm.obj,9009,17978,17978
Gun,step2_results\normalized\Gun\m655_refined_norm.obj,5639,11248,11248
Gun,step2_results\normalized\Gun\m656_simplified_norm.obj,9004,17918,17918
Gun,step2_results\normalized\Gun\m657_simplified_norm.obj,9011,17976,17976
Gun,step2_results\normalized\Gun\m658_simplified_norm.obj,9002,17871,17871
Gun,step2_results\normalized\Gun\m659_simplified_norm.obj,9016,17900,17900
Gun,step2_results\normalized\Gun\m660_refined_norm.obj,9287,11974,11974
Gun,step2_results\normalized\Gun\m661_simplified_norm.obj,9037,17839,17839
Gun,step2_results\normalized\Gun\m662_refined_norm.obj,6703,13232,13232
Gun,step2_results\normalized\Gun\m663_refined_norm.obj,7438,14752,14752
Gun,step2_results\normalized\Gun\m664_simplified_norm.obj,9008,17984,17984
Gun,step2_results\normalized\Gun\m665_refined_norm.obj,7217,13996,13996
Gun,step2_results\normalized\Gun\m666_simplified_norm.obj,8994,18023,18023
Gun,step2_results\normalized\Gun\m667_simplified_norm.obj,9027,17805,17805
Gun,step2_results\normalized\Gun\m668_simplified_norm.obj,9099,17605,17605
Gun,step2_results\normalized\Gun\m669_simplified_norm.obj,9090,17289,17289
Gun,step2_results\normalized\Gun\m670_simplified_norm.obj,9005,17978,17978
Gun,step2_results\normalized\Gun\m671_simplified_norm.obj,9012,17915,17915
Gun,step2_results\normalized\Gun\m672_refined_norm.obj,8078,16128,16128
Gun,step2_results\normalized\Gun\m674_simplified_norm.obj,6794,13383,13383
Gun,step2_results\normalized\Gun\m675_refined_norm.obj,5580,10240,10240
Gun,step2_results\normalized\Gun\m676_refined_norm.obj,7370,14560,14560
Gun,step2_results\normalized\Gun\m677_simplified_norm.obj,8999,17952,17952
Gun,step2_results\normalized\Gun\m678_simplified_norm.obj,9050,17409,17409
Gun,step2_results\normalized\Gun\m679_refined_norm.obj,7695,14765,14765
Gun,step2_results\normalized\Gun\m680_simplified_norm.obj,9002,17724,17724
Gun,step2_results\normalized\Gun\m681_refined_norm.obj,9249,18288,18288
Gun,step2_results\normalized\Gun\m682_refined_norm.obj,7613,14752,14752
Gun,step2_results\normalized\Gun\m683_refined_norm.obj,7489,14816,14816
Gun,step2_results\normalized\Gun\m684_simplified_norm.obj,9029,17966,17966
Gun,step2_results\normalized\Gun\m685_simplified_norm.obj,9006,17965,17965
Gun,step2_results\normalized\Gun\m686_simplified_norm.obj,8984,16970,16970
Hand,step2_results\normalized\Hand\D01006_simplified_norm.obj,6800,13595,13595
Hand,step2_results\normalized\Hand\D01020_kept_norm.obj,8524,17044,17044
Hand,step2_results\normalized\Hand\D01022_simplified_norm.obj,8969,17474,17474
Hand,step2_results\normalized\Hand\D01024_refined_norm.obj,6540,13056,13056
Hand,step2_results\normalized\Hand\D01041_refined_norm.obj,5953,11512,11512
Hand,step2_results\normalized\Hand\D01060_refined_norm.obj,5853,11312,11312
Hand,step2_results\normalized\Hand\D01074_refined_norm.obj,6703,13392,13392
Hand,step2_results\normalized\Hand\D01093_simplified_norm.obj,6800,13596,13596
Hand,step2_results\normalized\Hand\D01097_kept_norm.obj,6191,12378,12378
Hand,step2_results\normalized\Hand\D01106_refined_norm.obj,8961,17864,17864
Hand,step2_results\normalized\Hand\D01117_kept_norm.obj,6038,12072,12072
Hand,step2_results\normalized\Hand\D01118_refined_norm.obj,6222,12440,12440
Hand,step2_results\normalized\Hand\D01153_simplified_norm.obj,9001,17998,17998
Hand,step2_results\normalized\Hand\D01162_simplified_norm.obj,9001,17998,17998
Hand,step2_results\normalized\Hand\D01170_refined_norm.obj,6182,12360,12360
Hand,step2_results\normalized\Hand\D01172_simplified_norm.obj,9111,17914,17914
Hand,step2_results\normalized\Hand\D01193_refined_norm.obj,6146,12288,12288
Hand,step2_results\normalized\Hand\D01197_simplified_norm.obj,6800,13596,13596
